# dir	file	added	deleted	changed	total
collation	gu.xml	0	0	0	26
collation	ha.xml	0	0	0	6
collation	haw.xml	0	0	0	2
collation	he.xml	0	0	0	9
collation	hi.xml	0	0	0	12
collation	hr.xml	0	0	0	10
collation	hsb.xml	0	0	0	7
collation	hu.xml	0	0	0	77
collation	hy.xml	0	0	0	2
collation	ig.xml	0	0	0	9
collation	is.xml	0	0	0	10
collation	ja.xml	0	0	0	423
collation	ka.xml	0	0	0	1
collation	kk.xml	0	0	0	5
collation	kl.xml	0	0	0	8
collation	km.xml	0	0	0	60
collation	kn.xml	0	0	0	640
collation	ko.xml	0	0	0	866
collation	kok.xml	0	0	0	22
collation	ku.xml	0	0	0	19
collation	ky.xml	0	0	0	3
collation	lkt.xml	0	0	0	5
collation	ln.xml	0	0	0	12
collation	lo.xml	0	0	0	1
collation	lt.xml	0	0	0	10
collation	lv.xml	0	0	0	9
collation	mk.xml	0	0	0	4
collation	ml.xml	0	0	0	28
collation	mn.xml	0	0	0	1
collation	mr.xml	0	0	0	26
collation	mt.xml	0	0	0	13
collation	my.xml	0	0	0	377
collation	nb.xml	0	0	0	7
collation	ne.xml	0	0	0	1
collation	nn.xml	0	0	0	2
collation	om.xml	0	0	0	1
collation	or.xml	0	0	0	14
collation	pa.xml	0	0	0	4
collation	pl.xml	0	0	0	8
collation	ps.xml	0	0	0	18
collation	ro.xml	0	0	0	4
collation	root.xml	18	6	0	1,320
collation	ru.xml	0	0	0	2
collation	sa.xml	825	0	0	825
collation	se.xml	0	0	0	42
collation	si.xml	0	0	0	8
collation	sk.xml	0	0	0	24
collation	sl.xml	0	0	0	7
collation	smn.xml	0	0	0	8
collation	sq.xml	0	0	0	22
collation	sr.xml	0	0	0	2
collation	sr_Latn.xml	0	0	0	2
collation	sv.xml	0	0	0	14
collation	ta.xml	0	0	0	28
collation	te.xml	0	0	0	10
collation	th.xml	0	0	0	22
collation	tk.xml	0	0	0	8
collation	to.xml	0	0	0	7
collation	tr.xml	0	0	0	9
collation	ug.xml	0	0	0	4
collation	uk.xml	0	0	0	4
collation	ur.xml	0	0	0	6
collation	uz.xml	0	0	0	16
collation	vi.xml	0	0	0	21
collation	wae.xml	0	0	0	10
collation	wo.xml	0	0	0	5
collation	yi.xml	0	0	0	17
collation	yo.xml	0	0	0	5
collation	zh.xml	0	0	0	9,963
collation	zh_Hant.xml	0	0	0	1
main	af.xml	64	0	44	4,774
main	af_NA.xml	0	0	0	11
main	agq.xml	0	0	0	491
main	ak.xml	0	0	0	489
main	am.xml	86	0	73	5,161
main	ar.xml	193	0	219	8,807
main	ar_AE.xml	0	0	0	9
main	ar_BH.xml	0	0	0	1
main	ar_DJ.xml	0	0	0	2
main	ar_DZ.xml	0	0	0	46
main	ar_EG.xml	0	0	0	2
main	ar_EH.xml	0	0	0	1
main	ar_ER.xml	0	0	0	2
main	ar_IL.xml	0	0	0	5
main	ar_IQ.xml	0	0	0	73
main	ar_JO.xml	0	0	0	73
main	ar_KM.xml	0	0	0	6
main	ar_KW.xml	0	0	0	1
main	ar_LB.xml	0	0	0	77
main	ar_LY.xml	0	0	1	23
main	ar_MA.xml	0	0	0	52
main	ar_MR.xml	0	0	0	76
main	ar_OM.xml	0	0	0	1
main	ar_PS.xml	0	0	0	73
main	ar_QA.xml	0	0	0	1
main	ar_SA.xml	0	0	0	417
main	ar_SD.xml	0	0	0	1
main	ar_SO.xml	0	0	0	4
main	ar_SS.xml	0	0	0	3
main	ar_SY.xml	0	0	0	73
main	ar_TD.xml	0	0	0	1
main	ar_TN.xml	0	0	0	46
main	ar_YE.xml	0	0	0	1
main	as.xml	74	0	33	4,601
main	asa.xml	0	0	0	504
main	ast.xml	0	0	4	7,126
main	az.xml	86	0	38	5,276
main	az_Cyrl.xml	0	0	0	1,007
main	bas.xml	0	0	0	493
main	be.xml	140	0	57	6,076
main	bem.xml	0	0	0	203
main	bez.xml	0	0	0	505
main	bg.xml	95	0	115	5,333
main	bm.xml	0	0	0	496
main	bn.xml	18	0	19	5,803
main	bn_IN.xml	0	0	0	3
main	bo.xml	0	0	0	423
main	bo_IN.xml	0	0	0	2
main	br.xml	218	0	159	11,268
main	brx.xml	0	0	0	2,062
main	bs.xml	83	0	173	6,321
main	bs_Cyrl.xml	0	0	0	4,299
main	ca.xml	82	0	61	5,723
main	ca_ES_VALENCIA.xml	0	0	0	180
main	ca_FR.xml	0	0	0	1
main	ccp.xml	0	0	4	4,587
main	ce.xml	0	0	5	2,886
main	ceb.xml	46	0	51	2,423
main	cgg.xml	0	0	0	497
main	chr.xml	2	0	8	4,530
main	ckb.xml	0	0	29	1,215
main	ckb_IR.xml	0	0	0	8
main	cs.xml	148	0	96	11,358
main	cy.xml	108	0	268	8,067
main	da.xml	144	0	208	5,804
main	dav.xml	0	0	0	493
main	de.xml	214	0	370	6,697
main	de_AT.xml	0	0	0	72
main	de_CH.xml	34	0	12	164
main	de_IT.xml	0	0	0	48
main	de_LI.xml	0	0	0	8
main	de_LU.xml	0	0	0	7
main	dje.xml	0	0	0	494
main	doi.xml	29	0	411	527
main	dsb.xml	0	0	2	4,253
main	dua.xml	0	0	0	171
main	dyo.xml	0	0	0	336
main	dz.xml	0	0	0	1,446
main	ebu.xml	0	0	0	492
main	ee.xml	0	0	0	3,635
main	ee_TG.xml	0	0	0	4
main	el.xml	98	0	42	5,917
main	en.xml	81	0	17	5,690
main	en_001.xml	39	0	48	773
main	en_150.xml	0	0	0	16
main	en_AE.xml	0	0	1	158
main	en_AG.xml	0	0	0	1
main	en_AI.xml	0	0	0	5
main	en_AT.xml	0	0	0	6
main	en_AU.xml	0	0	28	2,263
main	en_BB.xml	0	0	0	1
main	en_BE.xml	0	0	0	23
main	en_BI.xml	0	0	0	5
main	en_BM.xml	0	0	0	1
main	en_BS.xml	0	0	0	5
main	en_BW.xml	0	0	0	65
main	en_BZ.xml	0	0	0	71
main	en_CA.xml	42	0	19	792
main	en_CC.xml	0	0	0	5
main	en_CH.xml	0	0	0	4
main	en_CK.xml	0	0	0	5
main	en_CM.xml	0	0	0	10
main	en_CX.xml	0	0	0	5
main	en_DE.xml	0	0	0	4
main	en_DG.xml	0	0	0	4
main	en_DK.xml	0	0	0	36
main	en_DM.xml	0	0	0	1
main	en_ER.xml	0	0	0	7
main	en_FI.xml	0	0	0	35
main	en_FJ.xml	0	0	0	1
main	en_FK.xml	0	0	0	6
main	en_GB.xml	38	0	39	2,175
main	en_GD.xml	0	0	0	1
main	en_GG.xml	0	0	0	7
main	en_GH.xml	0	0	0	8
main	en_GI.xml	0	0	0	6
main	en_GM.xml	0	0	0	7
main	en_GU.xml	0	0	0	1
main	en_GY.xml	0	0	0	2
main	en_HK.xml	0	0	0	51
main	en_IE.xml	0	0	0	35
main	en_IL.xml	0	0	0	14
main	en_IM.xml	0	0	0	7
main	en_IN.xml	0	0	1	138
main	en_IO.xml	0	0	0	4
main	en_JE.xml	0	0	0	7
main	en_JM.xml	0	0	0	28
main	en_KE.xml	0	0	0	11
main	en_KI.xml	0	0	0	1
main	en_KN.xml	0	0	0	1
main	en_KY.xml	0	0	0	5
main	en_LC.xml	0	0	0	1
main	en_LR.xml	0	0	0	7
main	en_LS.xml	0	0	0	7
main	en_MG.xml	0	0	0	11
main	en_MH.xml	0	0	0	24
main	en_MO.xml	0	0	0	7
main	en_MP.xml	0	0	0	24
main	en_MS.xml	0	0	0	5
main	en_MT.xml	0	0	0	41
main	en_MU.xml	0	0	0	11
main	en_MW.xml	0	0	0	7
main	en_MY.xml	0	0	0	2
main	en_NA.xml	0	0	0	7
main	en_NF.xml	0	0	0	5
main	en_NG.xml	0	0	0	11
main	en_NL.xml	0	0	0	4
main	en_NR.xml	0	0	0	5
main	en_NU.xml	0	0	0	5
main	en_NZ.xml	0	0	0	57
main	en_PG.xml	0	0	0	1
main	en_PH.xml	0	0	0	1
main	en_PK.xml	0	0	0	47
main	en_PN.xml	0	0	0	5
main	en_PW.xml	0	0	0	4
main	en_RW.xml	0	0	0	11
main	en_SB.xml	0	0	0	1
main	en_SC.xml	0	0	0	5
main	en_SD.xml	0	0	0	6
main	en_SE.xml	0	0	0	14
main	en_SG.xml	0	0	0	53
main	en_SH.xml	0	0	0	6
main	en_SI.xml	0	0	0	4
main	en_SL.xml	0	0	0	7
main	en_SS.xml	0	0	0	8
main	en_SX.xml	0	0	0	5
main	en_SZ.xml	0	0	0	7
main	en_TK.xml	0	0	0	5
main	en_TO.xml	0	0	0	1
main	en_TT.xml	0	0	0	1
main	en_TV.xml	0	0	0	5
main	en_TZ.xml	0	0	0	11
main	en_UG.xml	0	0	0	11
main	en_US_POSIX.xml	0	0	0	7
main	en_VC.xml	0	0	0	1
main	en_VU.xml	0	0	0	1
main	en_WS.xml	0	0	0	1
main	en_ZA.xml	0	0	0	84
main	en_ZM.xml	0	0	0	7
main	en_ZW.xml	0	0	0	77
main	eo.xml	0	0	0	1,290
main	es.xml	166	0	156	6,129
main	es_419.xml	12	0	26	3,683
main	es_AR.xml	0	0	0	203
main	es_BO.xml	0	0	0	35
main	es_BR.xml	0	0	0	1
main	es_BZ.xml	0	0	0	1
main	es_CL.xml	0	0	0	151
main	es_CO.xml	0	0	0	215
main	es_CR.xml	0	0	0	39
main	es_CU.xml	0	0	0	2
main	es_DO.xml	0	0	2	95
main	es_EC.xml	0	0	0	94
main	es_GQ.xml	0	0	0	2
main	es_GT.xml	0	0	0	148
main	es_HN.xml	0	0	0	104
main	es_MX.xml	13	0	51	921
main	es_NI.xml	0	0	0	35
main	es_PA.xml	0	0	0	105
main	es_PE.xml	0	0	0	170
main	es_PH.xml	0	0	0	5
main	es_PR.xml	0	0	0	98
main	es_PY.xml	0	0	2	145
main	es_SV.xml	0	0	0	25
main	es_US.xml	32	0	299	1,060
main	es_UY.xml	0	0	0	68
main	es_VE.xml	0	0	0	113
main	et.xml	71	0	37	5,528
main	eu.xml	94	0	102	4,769
main	ewo.xml	0	0	0	496
main	fa.xml	74	0	218	5,974
main	fa_AF.xml	0	0	0	287
main	ff.xml	0	0	0	512
main	ff_Adlm.xml	84	0	1,409	3,647
main	ff_Adlm_BF.xml	0	0	0	1
main	ff_Adlm_CM.xml	0	0	0	1
main	ff_Adlm_GH.xml	0	0	0	7
main	ff_Adlm_GM.xml	0	0	0	6
main	ff_Adlm_GW.xml	0	0	0	1
main	ff_Adlm_LR.xml	0	0	0	6
main	ff_Adlm_MR.xml	0	0	0	6
main	ff_Adlm_NE.xml	0	0	0	1
main	ff_Adlm_NG.xml	0	0	0	2
main	ff_Adlm_SL.xml	0	0	0	6
main	ff_Adlm_SN.xml	0	0	0	1
main	ff_Latn_GH.xml	0	0	0	6
main	ff_Latn_GM.xml	0	0	0	5
main	ff_Latn_GN.xml	0	0	0	1
main	ff_Latn_LR.xml	0	0	0	5
main	ff_Latn_MR.xml	0	0	0	5
main	ff_Latn_NG.xml	0	0	0	1
main	ff_Latn_SL.xml	0	0	0	5
main	fi.xml	71	0	35	6,661
main	fil.xml	52	1	26	6,069
main	fo.xml	67	0	96	4,634
main	fo_DK.xml	0	0	0	1
main	fr.xml	144	0	35	8,137
main	fr_BE.xml	0	0	0	19
main	fr_BI.xml	0	0	0	1
main	fr_CA.xml	45	0	42	3,883
main	fr_CD.xml	0	0	0	10
main	fr_CH.xml	0	0	0	84
main	fr_CI.xml	0	0	0	1
main	fr_CM.xml	0	0	0	29
main	fr_DJ.xml	0	0	0	5
main	fr_DZ.xml	0	0	0	5
main	fr_GF.xml	0	0	0	1
main	fr_GN.xml	0	0	0	1
main	fr_HT.xml	0	0	0	47
main	fr_KM.xml	0	0	0	1
main	fr_LU.xml	0	0	0	4
main	fr_MA.xml	0	0	0	28
main	fr_MG.xml	0	0	0	1
main	fr_ML.xml	0	0	0	11
main	fr_MR.xml	0	0	0	5
main	fr_MU.xml	0	0	0	1
main	fr_RE.xml	0	0	0	9
main	fr_RW.xml	0	0	0	1
main	fr_SC.xml	0	0	0	1
main	fr_SN.xml	0	0	0	14
main	fr_SY.xml	0	0	0	5
main	fr_TD.xml	0	0	0	4
main	fr_TN.xml	0	0	0	5
main	fr_VU.xml	0	0	0	5
main	fur.xml	0	0	0	1,144
main	fy.xml	0	0	0	4,337
main	ga.xml	143	0	188	8,307
main	gd.xml	235	0	95	9,512
main	gl.xml	74	0	63	4,882
main	gsw.xml	0	0	0	2,632
main	gu.xml	70	0	39	5,553
main	guz.xml	0	0	0	490
main	gv.xml	0	0	0	138
main	ha.xml	102	0	1,623	3,089
main	ha_GH.xml	0	0	0	6
main	ha_NE.xml	102	0	1,622	3,088
main	haw.xml	0	0	0	420
main	he.xml	90	0	33	7,135
main	hi.xml	181	0	131	5,635
main	hr.xml	88	0	35	7,301
main	hr_BA.xml	0	0	0	13
main	hsb.xml	0	0	3	4,252
main	hu.xml	89	0	53	5,768
main	hy.xml	98	0	46	4,842
main	ia.xml	0	0	0	3,318
main	id.xml	64	0	105	4,980
main	ig.xml	5	0	521	1,748
main	ii.xml	0	0	0	325
main	is.xml	78	0	37	6,374
main	it.xml	144	0	75	5,239
main	it_CH.xml	0	0	0	68
main	ja.xml	74	0	9	6,705
main	jgo.xml	0	0	0	363
main	jmc.xml	0	0	0	501
main	jv.xml	50	0	86	3,344
main	ka.xml	99	0	57	5,328
main	kab.xml	22	0	988	4,683
main	kam.xml	0	0	0	489
main	kde.xml	0	0	0	490
main	kea.xml	59	0	97	2,452
main	khq.xml	0	0	0	499
main	ki.xml	0	0	0	489
main	kk.xml	95	0	30	4,756
main	kkj.xml	0	0	0	177
main	kl.xml	0	0	0	1,525
main	kln.xml	0	0	0	490
main	km.xml	34	0	138	3,970
main	kn.xml	98	0	35	5,606
main	ko.xml	46	0	140	5,616
main	ko_KP.xml	0	0	0	4
main	kok.xml	74	0	192	3,952
main	ks.xml	0	0	0	2,052
main	ksb.xml	0	0	0	501
main	ksf.xml	0	0	0	482
main	ksh.xml	0	0	0	2,166
main	ku.xml	0	0	0	1,008
main	kw.xml	0	0	0	141
main	ky.xml	43	0	105	4,631
main	lag.xml	0	0	0	511
main	lb.xml	0	0	4	4,095
main	lg.xml	0	0	0	498
main	lkt.xml	0	0	0	340
main	ln.xml	0	0	0	906
main	ln_AO.xml	0	0	0	1
main	lo.xml	34	0	28	5,278
main	lrc.xml	0	0	0	582
main	lrc_IQ.xml	0	0	0	4
main	lt.xml	147	0	14	8,572
main	lu.xml	0	0	0	494
main	luo.xml	0	0	0	489
main	luy.xml	0	0	0	489
main	lv.xml	91	0	36	6,019
main	mai.xml	0	0	0	341
main	mas.xml	0	0	0	491
main	mas_TZ.xml	0	0	0	1
main	mer.xml	0	0	0	485
main	mfe.xml	0	0	0	495
main	mg.xml	0	0	0	701
main	mgh.xml	0	0	0	334
main	mgo.xml	0	0	0	290
main	mi.xml	0	0	1	534
main	mk.xml	61	0	271	5,882
main	ml.xml	29	0	25	5,881
main	mn.xml	89	0	93	4,675
main	mni.xml	0	0	7	300
main	mr.xml	78	0	62	5,599
main	ms.xml	50	0	25	5,076
main	ms_BN.xml	0	0	0	6
main	ms_ID.xml	0	0	0	46
main	ms_SG.xml	0	0	0	1
main	mt.xml	0	0	4	2,364
main	mua.xml	0	0	0	495
main	my.xml	72	0	55	4,075
main	mzn.xml	0	0	4	1,802
main	naq.xml	0	0	0	514
main	nb.xml	162	0	90	10,173
main	nd.xml	0	0	0	496
main	nds.xml	0	0	0	1,581
main	nds_NL.xml	0	0	0	4
main	ne.xml	99	0	31	5,001
main	ne_IN.xml	0	0	0	5
main	nl.xml	122	0	27	10,873
main	nl_AW.xml	0	0	0	1
main	nl_BE.xml	0	0	0	37
main	nl_BQ.xml	0	0	0	1
main	nl_CW.xml	0	0	0	1
main	nl_SR.xml	0	0	0	2
main	nl_SX.xml	0	0	0	1
main	nmg.xml	0	0	0	483
main	nn.xml	61	0	459	5,150
main	nnh.xml	0	0	0	190
main	nus.xml	0	0	0	266
main	nyn.xml	0	0	0	497
main	om.xml	0	0	0	436
main	om_KE.xml	0	0	0	31
main	or.xml	4	0	5	4,659
main	os.xml	0	0	0	531
main	os_RU.xml	0	0	0	2
main	pa.xml	91	0	30	5,592
main	pa_Arab.xml	0	0	0	102
main	pcm.xml	91	0	94	4,532
main	pl.xml	417	0	1,280	7,916
main	ps.xml	35	0	45	4,445
main	ps_PK.xml	0	0	0	133
main	pt.xml	161	0	65	5,299
main	pt_AO.xml	0	0	0	14
main	pt_CV.xml	0	0	3	16
main	pt_GW.xml	0	0	0	12
main	pt_LU.xml	0	0	0	1
main	pt_MO.xml	0	0	0	17
main	pt_MZ.xml	0	0	0	13
main	pt_PT.xml	32	0	62	4,077
main	pt_ST.xml	0	0	0	13
main	pt_TL.xml	0	0	0	12
main	qu.xml	50	0	162	2,866
main	qu_BO.xml	0	0	0	8
main	qu_EC.xml	0	0	0	6
main	rm.xml	26	0	684	2,791
main	rn.xml	0	0	0	474
main	ro.xml	76	0	118	6,675
main	ro_MD.xml	0	0	0	103
main	rof.xml	0	0	0	501
main	root.xml	37	0	8	2,224
main	ru.xml	426	0	1,403	9,543
main	ru_BY.xml	0	0	0	3
main	ru_KG.xml	0	0	0	1
main	ru_KZ.xml	0	0	0	1
main	ru_MD.xml	0	0	0	1
main	ru_UA.xml	0	0	0	36
main	rw.xml	0	0	0	422
main	rwk.xml	0	0	0	501
main	sa.xml	39	0	317	497
main	sah.xml	0	0	0	1,043
main	saq.xml	0	0	0	501
main	sat.xml	0	0	6	285
main	sbp.xml	0	0	0	484
main	sd.xml	22	0	252	4,554
main	sd_Deva.xml	0	0	5	296
main	se.xml	0	0	0	1,746
main	se_FI.xml	0	0	0	1,046
main	se_SE.xml	0	0	0	2
main	seh.xml	0	0	0	495
main	ses.xml	0	0	0	499
main	sg.xml	0	0	0	497
main	shi.xml	0	0	0	509
main	shi_Latn.xml	0	0	0	510
main	si.xml	99	0	48	4,831
main	sk.xml	137	0	26	7,857
main	sl.xml	133	0	95	6,558
main	smn.xml	0	0	0	1,124
main	sn.xml	0	0	0	694
main	so.xml	4	0	32	4,001
main	so_DJ.xml	0	0	0	1
main	so_ET.xml	0	0	0	1
main	so_KE.xml	0	0	0	5
main	sq.xml	32	0	8	4,667
main	sq_MK.xml	0	0	0	5
main	sq_XK.xml	0	0	0	4
main	sr.xml	72	0	100	6,481
main	sr_Cyrl_BA.xml	21	0	707	868
main	sr_Cyrl_ME.xml	0	0	0	80
main	sr_Cyrl_XK.xml	0	0	0	50
main	sr_Latn.xml	72	0	101	6,486
main	sr_Latn_BA.xml	21	0	706	868
main	sr_Latn_ME.xml	0	0	0	80
main	sr_Latn_XK.xml	0	0	0	50
main	su.xml	0	0	21	371
main	sv.xml	158	0	227	6,942
main	sv_FI.xml	0	0	0	41
main	sw.xml	95	0	320	4,899
main	sw_CD.xml	0	0	0	82
main	sw_KE.xml	0	0	1	702
main	sw_UG.xml	0	0	0	1
main	ta.xml	94	0	31	5,530
main	ta_LK.xml	0	0	0	5
main	ta_MY.xml	0	0	0	8
main	ta_SG.xml	0	0	0	9
main	te.xml	95	0	31	5,616
main	teo.xml	0	0	0	501
main	teo_KE.xml	0	0	0	1
main	tg.xml	0	0	340	1,326
main	th.xml	64	0	54	6,113
main	ti.xml	9	0	138	1,567
main	ti_ER.xml	0	0	0	39
main	tk.xml	98	0	53	4,598
main	to.xml	85	0	184	5,295
main	tr.xml	83	0	17	6,234
main	tr_CY.xml	0	0	0	4
main	tt.xml	0	0	326	1,136
main	twq.xml	0	0	0	495
main	tzm.xml	0	0	0	500
main	ug.xml	0	0	0	3,305
main	uk.xml	141	0	189	7,584
main	ur.xml	96	0	62	5,243
main	ur_IN.xml	0	0	0	247
main	uz.xml	83	0	53	4,814
main	uz_Arab.xml	0	0	0	107
main	uz_Cyrl.xml	0	0	0	2,156
main	vai.xml	0	0	0	504
main	vai_Latn.xml	0	0	0	426
