# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	LanguageInfo	AT/fr	populationPercent	…	13
Supplemental	LanguageInfo	BF/fr	populationPercent	…	25
Supplemental	LanguageInfo	BJ/fr	populationPercent	…	34
Supplemental	LanguageInfo	BL/fr	populationPercent	…	85
Supplemental	LanguageInfo	BV/no	populationPercent	▷missing◁	100
Supplemental	LanguageInfo	BV/und	populationPercent	100	▷removed◁
Supplemental	LanguageInfo	CA/ar	populationPercent	…	2.3
Supplemental	LanguageInfo	CA/atj	populationPercent	…	0.018
Supplemental	LanguageInfo	CA/bla	populationPercent	…	0.017
Supplemental	LanguageInfo	CA/bn	populationPercent	…	0.33
Supplemental	LanguageInfo	CA/chp	populationPercent	…	0.032
Supplemental	LanguageInfo	CA/cr	officialStatus	official_regional	▷removed◁
Supplemental	LanguageInfo	CA/cr	populationPercent	…	0.013
Supplemental	LanguageInfo	CA/crg	populationPercent	…	0.0049
Supplemental	LanguageInfo	CA/crk	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	CA/crk	populationPercent	…	0.033
Supplemental	LanguageInfo	CA/crl	populationPercent	…	0.013
Supplemental	LanguageInfo	CA/csw	populationPercent	…	0.012
Supplemental	LanguageInfo	CA/dak	populationPercent	…	0.0039
Supplemental	LanguageInfo	CA/de	populationPercent	…	1.2
Supplemental	LanguageInfo	CA/den	populationPercent	…	0.006
Supplemental	LanguageInfo	CA/el	populationPercent	…	0.4
Supplemental	LanguageInfo	CA/en	populationPercent	…	87
Supplemental	LanguageInfo	CA/es	populationPercent	…	3.2
Supplemental	LanguageInfo	CA/fa	populationPercent	…	0.61
Supplemental	LanguageInfo	CA/fil	populationPercent	…	2
Supplemental	LanguageInfo	CA/fr	populationPercent	…	29
Supplemental	LanguageInfo	CA/gu	populationPercent	…	0.58
Supplemental	LanguageInfo	CA/gwi	populationPercent	…	0.0008
Supplemental	LanguageInfo	CA/hi	populationPercent	…	2.1
Supplemental	LanguageInfo	CA/hr	populationPercent	…	0.2
Supplemental	LanguageInfo	CA/hu	populationPercent	…	0.18
Supplemental	LanguageInfo	CA/hur	populationPercent	…	0.0036
Supplemental	LanguageInfo	CA/it	populationPercent	…	1.5
Supplemental	LanguageInfo	CA/iu	populationPercent	…	0.11
Supplemental	LanguageInfo	CA/iu_Latn	populationPercent	…	0.11
Supplemental	LanguageInfo	CA/ja	populationPercent	…	0.27
Supplemental	LanguageInfo	CA/ko	populationPercent	…	0.56
Supplemental	LanguageInfo	CA/kwk	populationPercent	…	0.0021
Supplemental	LanguageInfo	CA/lil	populationPercent	…	0.0015
Supplemental	LanguageInfo	CA/mic	populationPercent	…	0.024
Supplemental	LanguageInfo	CA/moe	populationPercent	…	0.03
Supplemental	LanguageInfo	CA/moh	populationPercent	…	0.0041
Supplemental	LanguageInfo	CA/nl	populationPercent	…	0.3
Supplemental	LanguageInfo	CA/nsk	populationPercent	…	0.0027
Supplemental	LanguageInfo	CA/oj	populationPercent	…	0.072
Supplemental	LanguageInfo	CA/ojs	populationPercent	…	0.042
Supplemental	LanguageInfo	CA/ojw	populationPercent	▷missing◁	0.0094
Supplemental	LanguageInfo	CA/oka	populationPercent	…	0.0018
Supplemental	LanguageInfo	CA/pa	populationPercent	…	2.6
Supplemental	LanguageInfo	CA/pdt	populationPercent	…	0.11
Supplemental	LanguageInfo	CA/pl	populationPercent	…	0.56
Supplemental	LanguageInfo	CA/pqm	populationPercent	…	0.0021
Supplemental	LanguageInfo	CA/pt	populationPercent	…	0.93
Supplemental	LanguageInfo	CA/ro	populationPercent	…	0.32
Supplemental	LanguageInfo	CA/ru	populationPercent	…	0.85
Supplemental	LanguageInfo	CA/so	populationPercent	…	0.16
Supplemental	LanguageInfo	CA/sr	populationPercent	…	0.23
Supplemental	LanguageInfo	CA/ta	populationPercent	…	0.65
Supplemental	LanguageInfo	CA/tr	populationPercent	…	0.22
Supplemental	LanguageInfo	CA/uk	populationPercent	…	0.36
Supplemental	LanguageInfo	CA/ur	populationPercent	…	1.1
Supplemental	LanguageInfo	CA/vi	populationPercent	…	0.64
Supplemental	LanguageInfo	CA/war	populationPercent	…	0.012
Supplemental	LanguageInfo	CA/yue	populationPercent	…	2
Supplemental	LanguageInfo	CA/zh	populationPercent	…	2.7
Supplemental	LanguageInfo	CD/fr	populationPercent	…	51
Supplemental	LanguageInfo	CF/fr	populationPercent	…	29
Supplemental	LanguageInfo	CG/fr	populationPercent	…	61
Supplemental	LanguageInfo	CH/de	populationPercent	…	76
Supplemental	LanguageInfo	CH/en	populationPercent	…	45
Supplemental	LanguageInfo	CH/fr	populationPercent	…	39
Supplemental	LanguageInfo	CH/gsw	populationPercent	…	66
Supplemental	LanguageInfo	CH/it	populationPercent	…	15
Supplemental	LanguageInfo	CI/fr	populationPercent	…	34
Supplemental	LanguageInfo	CY/ecy	populationPercent	▷missing◁	0.0001
Supplemental	LanguageInfo	CY/fr	populationPercent	…	6.6
Supplemental	LanguageInfo	DJ/fr	populationPercent	…	50
Supplemental	LanguageInfo	DZ/fr	populationPercent	…	33
Supplemental	LanguageInfo	EG/cop	populationPercent	▷missing◁	6
Supplemental	LanguageInfo	FR/fr	populationPercent	…	97
Supplemental	LanguageInfo	GB/fr	populationPercent	…	17
Supplemental	LanguageInfo	GE/lzz_Geor	populationPercent	▷missing◁	0.002
Supplemental	LanguageInfo	GF/fr	populationPercent	…	62
Supplemental	LanguageInfo	GM/man_Nkoo	populationPercent	▷missing◁	29
Supplemental	LanguageInfo	GM/man_Nkoo	writingPercent	▷missing◁	5
Supplemental	LanguageInfo	GN/fr	populationPercent	…	27
Supplemental	LanguageInfo	GN/man	populationPercent	▷missing◁	23
Supplemental	LanguageInfo	GN/man_Nkoo	literacyPercent	▷missing◁	50
Supplemental	LanguageInfo	GP/fr	populationPercent	…	84
Supplemental	LanguageInfo	GQ/fr	populationPercent	…	29
Supplemental	LanguageInfo	GR/fr	populationPercent	…	7.3
Supplemental	LanguageInfo	GR/gmy	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	GR/grc	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	GS/en	officialStatus	▷missing◁	official
Supplemental	LanguageInfo	GS/en	populationPercent	▷missing◁	100
Supplemental	LanguageInfo	GS/und	literacyPercent	100	▷removed◁
Supplemental	LanguageInfo	GS/und	populationPercent	100	▷removed◁
Supplemental	LanguageInfo	GW/fr	populationPercent	▷missing◁	15
Supplemental	LanguageInfo	HT/fr	literacyPercent	100	▷removed◁
Supplemental	LanguageInfo	HT/fr	populationPercent	…	42
Supplemental	LanguageInfo	HU/fr	populationPercent	…	1.2
Supplemental	LanguageInfo	ID/ban_Bali	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	ID/kaw	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	IE/fr	populationPercent	…	13
Supplemental	LanguageInfo	IT/fr	populationPercent	…	20
Supplemental	LanguageInfo	KM/fr	populationPercent	…	26
Supplemental	LanguageInfo	LB/fr	populationPercent	…	38
Supplemental	LanguageInfo	LU/fr	populationPercent	…	92
Supplemental	LanguageInfo	MA/fr	populationPercent	…	36
Supplemental	LanguageInfo	MA/shi_Latn	writingPercent	▷missing◁	5
Supplemental	LanguageInfo	MC/fr	populationPercent	…	97
Supplemental	LanguageInfo	MF/fr	populationPercent	…	84
Supplemental	LanguageInfo	MG/fr	populationPercent	…	27
Supplemental	LanguageInfo	ML/fr	populationPercent	…	17
Supplemental	LanguageInfo	MO/en	populationPercent	…	23
Supplemental	LanguageInfo	MO/fil	populationPercent	▷missing◁	3.1
Supplemental	LanguageInfo	MO/nan	populationPercent	▷missing◁	3.7
Supplemental	LanguageInfo	MO/pt	populationPercent	…	2.3
Supplemental	LanguageInfo	MO/yue	officialStatus	▷missing◁	de_facto_official
Supplemental	LanguageInfo	MO/yue	populationPercent	▷missing◁	86
Supplemental	LanguageInfo	MQ/fr	populationPercent	…	81
Supplemental	LanguageInfo	MR/fr	populationPercent	…	13
Supplemental	LanguageInfo	MT/fr	populationPercent	…	13
Supplemental	LanguageInfo	MU/bho	populationPercent	…	8.6
Supplemental	LanguageInfo	MU/fr	populationPercent	…	73
Supplemental	LanguageInfo	MX/vec	officialStatus	official_regional	▷removed◁
Supplemental	LanguageInfo	NC/fr	populationPercent	…	99
Supplemental	LanguageInfo	NE/fr	populationPercent	…	13
Supplemental	LanguageInfo	NL/fr	populationPercent	…	19
Supplemental	LanguageInfo	PF/fr	populationPercent	…	98
Supplemental	LanguageInfo	RO/fr	populationPercent	…	12
Supplemental	LanguageInfo	RU/pnt_Cyrl	populationPercent	▷missing◁	0.04
Supplemental	LanguageInfo	RW/fr	populationPercent	…	5.8
Supplemental	LanguageInfo	SC/fr	populationPercent	…	53
Supplemental	LanguageInfo	SD/apd	populationPercent	▷missing◁	61
Supplemental	LanguageInfo	SN/fr	populationPercent	…	26
Supplemental	LanguageInfo	ST/fr	populationPercent	▷missing◁	20
Supplemental	LanguageInfo	SV/ccr	populationPercent	▷missing◁	0.056
Supplemental	LanguageInfo	SV/len	populationPercent	▷missing◁	0.02
Supplemental	LanguageInfo	SV/ppl	populationPercent	▷missing◁	0.041
Supplemental	LanguageInfo	SY/fr	officialStatus	official	▷removed◁
Supplemental	LanguageInfo	TD/fr	populationPercent	…	13
Supplemental	LanguageInfo	TG/fr	populationPercent	…	41
Supplemental	LanguageInfo	TK/en	literacyPercent	▷missing◁	90
Supplemental	LanguageInfo	TK/en	populationPercent	…	38
Supplemental	LanguageInfo	TK/sm	populationPercent	▷missing◁	20
Supplemental	LanguageInfo	TK/tkl	literacyPercent	▷missing◁	71
Supplemental	LanguageInfo	TK/tkl	populationPercent	…	69
Supplemental	LanguageInfo	TK/tkl	writingPercent	5	▷removed◁
Supplemental	LanguageInfo	TN/fr	populationPercent	…	53
Supplemental	LanguageInfo	TR/pnt_Latn	populationPercent	▷missing◁	0.0061
Supplemental	LanguageInfo	TW/hak_Hant	officialStatus	▷missing◁	official
Supplemental	LanguageInfo	TW/hak_Hant	populationPercent	▷missing◁	11
Supplemental	LanguageInfo	TW/nan_Hant	officialStatus	▷missing◁	official
Supplemental	LanguageInfo	TW/nan_Hant	populationPercent	▷missing◁	57
Supplemental	LanguageInfo	VU/fr	populationPercent	…	31
Supplemental	LanguageInfo	WF/fr	populationPercent	…	83
Supplemental	LanguageInfo	YT/fr	populationPercent	…	63
Supplemental	LanguageInfo	ZM/bem	populationPercent	…	34
Supplemental	LanguageInfo	ZM/kqn	populationPercent	▷missing◁	1.9
Supplemental	LanguageInfo	ZM/leb	populationPercent	▷missing◁	2.8
Supplemental	LanguageInfo	ZM/loz	populationPercent	…	5.5
Supplemental	LanguageInfo	ZM/lue	populationPercent	▷missing◁	1.5
Supplemental	LanguageInfo	ZM/lun	populationPercent	▷missing◁	1.9
Supplemental	LanguageInfo	ZM/nse	populationPercent	▷missing◁	3
Supplemental	LanguageInfo	ZM/ny	populationPercent	…	19
Supplemental	LanguageInfo	ZM/toi	populationPercent	▷missing◁	11
Supplemental	LanguageInfo	ZM/tum	populationPercent	▷missing◁	2.6
Supplemental	WeekData	weekOfPreference	he	▷missing◁	weekOfDate
Supplemental	WeekData	weekOfPreference	he	▷missing◁	weekOfInterval
Supplemental	WeekData	weekOfPreference	he	▷missing◁	weekOfMonth
Supplemental	WeekData	weekOfPreference	iw	weekOfDate	▷removed◁
Supplemental	WeekData	weekOfPreference	iw	weekOfInterval	▷removed◁
Supplemental	WeekData	weekOfPreference	iw	weekOfMonth	▷removed◁
Supplemental	Language	ae	scripts	▷missing◁	Avst
Supplemental	Language	ae	scripts-secondary	Avst	▷removed◁
Supplemental	Language	akk	scripts	▷missing◁	Xsux
Supplemental	Language	akk	scripts-secondary	Xsux	▷removed◁
Supplemental	Language	ang	scripts	▷missing◁	Latn
Supplemental	Language	ang	scripts-secondary	Latn	▷removed◁
Supplemental	Language	apc	scripts	▷missing◁	Arab
Supplemental	Language	apd	scripts	▷missing◁	Arab
Supplemental	Language	apd	territories-secondary	▷missing◁	SD
Supplemental	Language	arw	scripts	▷missing◁	Latn
Supplemental	Language	arw	scripts-secondary	Latn	▷removed◁
Supplemental	Language	avk	scripts	▷missing◁	Latn
Supplemental	Language	avk	scripts-secondary	Latn	▷removed◁
Supplemental	Language	bho	territories-secondary	…	…
Supplemental	Language	bjt	scripts	▷missing◁	Latn
Supplemental	Language	bsc	scripts	▷missing◁	Latn
Supplemental	Language	ccr	scripts	▷missing◁	Latn
Supplemental	Language	chn	scripts	▷missing◁	Latn
Supplemental	Language	chn	scripts-secondary	Latn	▷removed◁
Supplemental	Language	cop	territories-secondary	▷missing◁	EG
Supplemental	Language	cr	territories-secondary	CA	▷removed◁
Supplemental	Language	crk	territories-secondary	▷missing◁	CA
Supplemental	Language	csb	scripts	▷missing◁	Latn
Supplemental	Language	csb	scripts-secondary	Latn	▷removed◁
Supplemental	Language	cu	scripts	▷missing◁	Cyrl
Supplemental	Language	cu	scripts-secondary	Cyrl	▷removed◁
Supplemental	Language	dum	scripts	▷missing◁	Latn
Supplemental	Language	dum	scripts-secondary	Latn	▷removed◁
Supplemental	Language	ecy	scripts	▷missing◁	Cprt
Supplemental	Language	egy	scripts	▷missing◁	Egyp
Supplemental	Language	egy	scripts-secondary	Egyp	▷removed◁
Supplemental	Language	en	territories	…	… • GS • …
Supplemental	Language	en	territories-secondary	…	… • MO • …
Supplemental	Language	enm	scripts	▷missing◁	Latn
Supplemental	Language	enm	scripts-secondary	Latn	▷removed◁
Supplemental	Language	es	territories-secondary	…	… • CA • …
Supplemental	Language	fr	territories	…	…
Supplemental	Language	fr	territories-secondary	…	AT • … • LB • … • ST • SY • …
Supplemental	Language	frm	scripts	▷missing◁	Latn
Supplemental	Language	frm	scripts-secondary	Latn	▷removed◁
Supplemental	Language	fro	scripts	▷missing◁	Latn
Supplemental	Language	fro	scripts-secondary	Latn	▷removed◁
Supplemental	Language	gez	scripts	▷missing◁	Ethi
Supplemental	Language	gez	scripts-secondary	Ethi	▷removed◁
Supplemental	Language	gmh	scripts	▷missing◁	Latn
Supplemental	Language	gmh	scripts-secondary	Latn	▷removed◁
Supplemental	Language	gmy	scripts	▷missing◁	Linb
Supplemental	Language	goh	scripts	▷missing◁	Latn
Supplemental	Language	goh	scripts-secondary	Latn	▷removed◁
Supplemental	Language	got	scripts	▷missing◁	Goth
Supplemental	Language	got	scripts-secondary	Goth	▷removed◁
Supplemental	Language	grc	scripts	▷missing◁	Grek
Supplemental	Language	grc	scripts-secondary	Cprt	▷removed◁
Supplemental	Language	grc	scripts-secondary	Grek	▷removed◁
Supplemental	Language	grc	scripts-secondary	Linb	▷removed◁
Supplemental	Language	hak	scripts	…	… • Hant
Supplemental	Language	hak	territories	▷missing◁	TW
Supplemental	Language	hit	scripts	▷missing◁	Xsux
Supplemental	Language	hit	scripts-secondary	Xsux	▷removed◁
Supplemental	Language	ia	scripts	▷missing◁	Latn
Supplemental	Language	ia	scripts-secondary	Latn	▷removed◁
Supplemental	Language	ie	scripts	▷missing◁	Latn
Supplemental	Language	ie	scripts-secondary	Latn	▷removed◁
Supplemental	Language	io	scripts	▷missing◁	Latn
Supplemental	Language	jbo	scripts	▷missing◁	Latn
Supplemental	Language	jut	scripts	▷missing◁	Latn
Supplemental	Language	jut	scripts-secondary	Latn	▷removed◁
Supplemental	Language	kaw	scripts	▷missing◁	Bali
Supplemental	Language	kaw	scripts-secondary	▷missing◁	Java
Supplemental	Language	kaw	scripts-secondary	▷missing◁	Kawi
Supplemental	Language	ken	scripts	▷missing◁	Latn
Supplemental	Language	knf	scripts	▷missing◁	Latn
Supplemental	Language	la	scripts	▷missing◁	Latn
Supplemental	Language	la	scripts-secondary	Latn	▷removed◁
Supplemental	Language	lab	scripts	▷missing◁	Lina
Supplemental	Language	lab	scripts-secondary	Lina	▷removed◁
Supplemental	Language	len	scripts	▷missing◁	Latn
Supplemental	Language	liv	scripts	▷missing◁	Latn
Supplemental	Language	liv	scripts-secondary	Latn	▷removed◁
Supplemental	Language	lui	scripts	▷missing◁	Latn
Supplemental	Language	lui	scripts-secondary	Latn	▷removed◁
Supplemental	Language	lut	scripts	▷missing◁	Latn
Supplemental	Language	lut	scripts-secondary	Latn	▷removed◁
Supplemental	Language	lzh	scripts	▷missing◁	Hans
Supplemental	Language	lzh	scripts-secondary	Hans	▷removed◁
Supplemental	Language	lzz	scripts	…	…
Supplemental	Language	lzz	scripts-secondary	▷missing◁	Geor
Supplemental	Language	mfv	scripts	▷missing◁	Latn
Supplemental	Language	mnc	scripts	▷missing◁	Mong
Supplemental	Language	mnc	scripts-secondary	Mong	▷removed◁
Supplemental	Language	myz	scripts	▷missing◁	Mand
Supplemental	Language	myz	scripts-secondary	Mand	▷removed◁
Supplemental	Language	nan	scripts	…	… • Hant
Supplemental	Language	nan	territories	▷missing◁	TW
Supplemental	Language	no	territories-secondary	▷missing◁	BV
Supplemental	Language	non	scripts	▷missing◁	Runr
Supplemental	Language	non	scripts-secondary	Runr	▷removed◁
Supplemental	Language	nov	scripts	▷missing◁	Latn
Supplemental	Language	nov	scripts-secondary	Latn	▷removed◁
Supplemental	Language	ojw	scripts	▷missing◁	Latn
Supplemental	Language	otk	scripts	▷missing◁	Orkh
Supplemental	Language	otk	scripts-secondary	Orkh	▷removed◁
Supplemental	Language	pa	territories-secondary	…	CA • …
Supplemental	Language	peo	scripts	▷missing◁	Xpeo
Supplemental	Language	peo	scripts-secondary	Xpeo	▷removed◁
Supplemental	Language	phn	scripts	▷missing◁	Phnx
Supplemental	Language	phn	scripts-secondary	Phnx	▷removed◁
Supplemental	Language	pi	scripts	▷missing◁	Mymr
Supplemental	Language	pnt	scripts	…	…
Supplemental	Language	pnt	scripts-secondary	▷missing◁	Cyrl
Supplemental	Language	pnt	scripts-secondary	▷missing◁	Latn
Supplemental	Language	ppl	scripts	▷missing◁	Latn
Supplemental	Language	prg	scripts	▷missing◁	Latn
Supplemental	Language	prg	scripts-secondary	Latn	▷removed◁
Supplemental	Language	pro	scripts	▷missing◁	Latn
Supplemental	Language	pro	scripts-secondary	Latn	▷removed◁
Supplemental	Language	sel	scripts	▷missing◁	Cyrl
Supplemental	Language	sel	scripts-secondary	Cyrl	▷removed◁
Supplemental	Language	sga	scripts	▷missing◁	Latn
Supplemental	Language	sga	scripts-secondary	…	…
Supplemental	Language	sm	territories-secondary	▷missing◁	TK
Supplemental	Language	smp	scripts	▷missing◁	Samr
Supplemental	Language	smp	scripts-secondary	Samr	▷removed◁
Supplemental	Language	snf	scripts	▷missing◁	Latn
Supplemental	Language	syr	scripts	▷missing◁	Syrc
Supplemental	Language	syr	scripts-secondary	Syrc	▷removed◁
Supplemental	Language	tkr	scripts	…	…
Supplemental	Language	tkr	scripts-secondary	▷missing◁	Cyrl
Supplemental	Language	tly	scripts	…	…
Supplemental	Language	tly	scripts-secondary	▷missing◁	Arab
Supplemental	Language	tly	scripts-secondary	▷missing◁	Cyrl
Supplemental	Language	tnr	scripts	▷missing◁	Latn
Supplemental	Language	toi	territories-secondary	▷missing◁	ZM
Supplemental	Language	tok	scripts	▷missing◁	Latn
Supplemental	Language	tok	scripts-secondary	Latn	▷removed◁
Supplemental	Language	ttt	scripts	…	…
Supplemental	Language	ttt	scripts-secondary	…	… • Cyrl
Supplemental	Language	uga	scripts	▷missing◁	Ugar
Supplemental	Language	uga	scripts-secondary	Ugar	▷removed◁
Supplemental	Language	und	territories-secondary	…	…
Supplemental	Language	vec	territories-secondary	…	…
Supplemental	Language	vo	scripts	▷missing◁	Latn
Supplemental	Language	vo	scripts-secondary	Latn	▷removed◁
Supplemental	Language	vot	scripts	▷missing◁	Latn
Supplemental	Language	vot	scripts-secondary	Latn	▷removed◁
Supplemental	Language	xcr	scripts	▷missing◁	Cari
Supplemental	Language	xcr	scripts-secondary	Cari	▷removed◁
Supplemental	Language	xlc	scripts	▷missing◁	Lyci
Supplemental	Language	xlc	scripts-secondary	Lyci	▷removed◁
Supplemental	Language	xld	scripts	▷missing◁	Lydi
Supplemental	Language	xld	scripts-secondary	Lydi	▷removed◁
Supplemental	Language	xmn	scripts	▷missing◁	Mani
Supplemental	Language	xmn	scripts-secondary	Mani	▷removed◁
Supplemental	Language	xmr	scripts	▷missing◁	Merc
Supplemental	Language	xmr	scripts-secondary	Merc	▷removed◁
Supplemental	Language	xna	scripts	▷missing◁	Narb
Supplemental	Language	xna	scripts-secondary	Narb	▷removed◁
Supplemental	Language	xpr	scripts	▷missing◁	Prti
Supplemental	Language	xpr	scripts-secondary	Prti	▷removed◁
Supplemental	Language	xsa	scripts	▷missing◁	Sarb
Supplemental	Language	xsa	scripts-secondary	Sarb	▷removed◁
Supplemental	Language	yue	territories	▷missing◁	MO
Supplemental	Language	zen	scripts	▷missing◁	Tfng
Supplemental	Language	zen	scripts-secondary	Tfng	▷removed◁
Supplemental	Language	zh	territories-secondary	…	CA • …
#Section	Page	Header	Code	Old	New
Supplemental	Transform	am_Ethi↔︎d0_Morse	tRule	…	… • :: [[:Zs:]0-9!\?\+/@()\[\]_:;,\.'"\$=\-[:Ethiopic:]] ; • …
Supplemental	Transform	Arab↔︎Latn	tRule	…	‫… • :: [[:Arabic:][:Block=Arabic:][‎ⁿ،؛؟ـً-ٕ٠-٬۰-۹﷼ښ][\u0611\u0670]] ; • …‬
Supplemental	Transform	az→Title	tRule	…	… • [:Cased:] [:Case_Ignorable:]* { (.) → &Any-Lower($1) ; • [:Cased:] [:Case_Ignorable:]* { I → ı; • [:Cased:] [:Case_Ignorable:]* { İ → i; • …
Supplemental	Transform	Beng→Latn	tRule	…	… • ::[[:Script=Bengali:][।-॥ঁ-ঃঅ-ঌএ-ঐও-নপ-রলশ-হ়-ৄে-ৈো-্ৗড়-ঢ়য়-ৣ০-৺ৎ]];
Supplemental	Transform	Cyrl↔︎Latn	tRule	…	… • | KS ← X } $ignore [:Uppercase_Letter:] ; • | KS ← [:Uppercase_Letter:] $ignore { X ; • …
Supplemental	Transform	de→ASCII	tRule	…	… • ::Latin-ASCII; • …
Supplemental	Transform	el→Lower	tRule	…	… • [:Cased:] [:Case_Ignorable:]* { Σ → ς; • Σ } [:Case_Ignorable:]* [:Cased:] → σ;
Supplemental	Transform	el→Title	tRule	…	… • [:Cased:] [:Case_Ignorable:]* { (.) → &Any-Lower($1) ; • [:Cased:] [:Case_Ignorable:]* { Σ } [:Case_Ignorable:]* [:Cased:] → σ; • [:Cased:] [:Case_Ignorable:]* { Σ → ς;
Supplemental	Transform	Grek↔︎Latn	tRule	…	… • $glower = [[:Greek:] & [:Ll:]]; • … • $ignore [:Uppercase_Letter:] { $rough → H ; • … • $lower = [[:Latin:][:Greek:] & [:Ll:]]; • … • $rough } $ignore [:Uppercase_Letter:] → H ; • … • $upper = [[:Latin:][:Greek:] & [:Lu:]] ; • …
Supplemental	Transform	Han↔︎Spacedhan	tRule	…	$initialPunct = [[:Ps:][:Pi:]]; • … • :: [[、。々《-』〜・㆒-㆟㈠-㉇㊀-㊰㋀-㋋ ㍘-㍰㍻-㍿㏠-㏾🈐-🈒🈔-🈺🉀-🉈🉐🉑][:Ideographic:][:sc=Han:]] nfkc; • …
Supplemental	Transform	Hira↔︎Kana	tRule	…	… • :: ([[\u0000-\u007E 、。 ゙-゜ ァ-ー ｡-ﾟー[:Hiragana:] [:Katakana:] [:Nonspacing_Mark:]]-[\u309B \u309C]]); • … • :: [[\u0000-\u007E 、。 ゙-゜ ァ-ー ｡-ﾟー[:Hiragana:] [:Katakana:] [:Nonspacing_Mark:]]-[\u309B \u309C]]; • …
Supplemental	Transform	it→am	tRule	…	… • [:Nonspacing_Mark:] → ; • …
Supplemental	Transform	it→ja	tRule	…	… • [:Nonspacing_Mark:] → ; • …
Supplemental	Transform	Latin↔︎NumericPinyin	tRule	…	… • &NumericPinyin-Pinyin($1) ← [:Letter:] {($digit)}; • …
Supplemental	Transform	Latn→Jamo	tRule	…	… • ::[[:Script=Latin:][:M:]-]; • ::[[:Script=Latin:][:M:]] NFC;
